Time_Step,energy,avg_amp,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,Node_56,Node_57,Node_58,Node_59,Node_60,Node_61,Node_62,Node_63,Node_64,Node_65,Node_66,Node_67,Node_68,Node_69,Node_70,Node_71,Node_72,Node_73,Node_74,Node_75,Node_76,Node_77,Node_78,Node_79,Node_80,Node_81,Node_82,Node_83,Node_84,Node_85,Node_86,Node_87,Node_88,Node_89,Node_90,Node_91,Node_92,Node_93,Node_94,Node_95,Node_96,Node_97,Node_98,Node_99
749,2.521418e-01,-1.571172e-03,2.577390e-02,2.541624e-02,1.934798e-02,1.095640e-02,-2.471631e-03,-2.250331e-02,-3.740283e-02,-4.806280e-02,-6.484955e-02,-7.692089e-02,-8.364886e-02,-8.337830e-02,-8.404980e-02,-8.309558e-02,-8.838663e-02,-8.818722e-02,-8.177065e-02,-7.553158e-02,-6.239559e-02,-4.674679e-02,-2.773643e-02,-1.343578e-02,-6.231944e-03,-7.632694e-03,-3.028010e-03,3.104895e-03,9.915984e-03,1.611480e-02,1.762346e-02,1.997339e-02,2.378710e-02,2.693783e-02,2.286100e-02,2.710977e-02,3.129961e-02,3.691496e-02,4.543379e-02,5.769301e-02,6.561104e-02,7.195279e-02,8.665990e-02,9.388762e-02,9.864511e-02,9.681806e-02,8.846151e-02,7.246491e-02,5.829024e-02,4.800297e-02,3.864814e-02,2.450158e-02,8.165812e-03,-1.841265e-03,-1.600844e-02,-2.540473e-02,-2.788014e-02,-2.837238e-02,-2.929047e-02,-2.383117e-02,-1.716872e-02,-4.813899e-03,3.779841e-04,7.107333e-04,2.765895e-03,1.247412e-02,1.527262e-02,1.326455e-02,9.323719e-03,1.032558e-02,1.500696e-02,1.729549e-02,1.351670e-02,7.308832e-03,4.405474e-03,6.884757e-03,1.804862e-02,3.694325e-02,5.264052e-02,6.100754e-02,6.687999e-02,6.523607e-02,6.103706e-02,4.993122e-02,3.790808e-02,2.573437e-02,1.934258e-02,1.877781e-02,1.093341e-02,-6.710834e-04,-1.216239e-02,-3.048534e-02,-4.782170e-02,-6.046230e-02,-6.790425e-02,-7.495755e-02,-7.530303e-02,-7.802745e-02,-8.686732e-02,-9.333416e-02,-9.661786e-02,-9.615239e-02
750,2.524748e-01,-1.586049e-03,2.574752e-02,2.538890e-02,1.931876e-02,1.092448e-02,-2.506932e-03,-2.254249e-02,-3.744620e-02,-4.811043e-02,-6.490132e-02,-7.697646e-02,-8.370767e-02,-8.343965e-02,-8.411284e-02,-8.315935e-02,-8.845011e-02,-8.824937e-02,-8.183046e-02,-7.558807e-02,-6.244785e-02,-4.679403e-02,-2.777795e-02,-1.347102e-02,-6.260456e-03,-7.654162e-03,-3.042232e-03,3.098006e-03,9.916403e-03,1.612240e-02,1.763801e-02,1.999455e-02,2.381442e-02,2.697074e-02,2.289881e-02,2.715164e-02,3.134458e-02,3.696195e-02,4.548158e-02,5.774030e-02,6.565645e-02,7.199495e-02,8.669743e-02,9.391926e-02,9.866972e-02,9.683473e-02,8.846956e-02,7.246398e-02,5.828028e-02,4.798427e-02,3.862131e-02,2.446750e-02,8.125664e-03,-1.886142e-03,-1.605658e-02,-2.545459e-02,-2.793021e-02,-2.842123e-02,-2.933681e-02,-2.387388e-02,-1.720691e-02,-4.846866e-03,3.507068e-04,6.894119e-04,2.750616e-03,1.246482e-02,1.526911e-02,1.326657e-02,9.330937e-03,1.033762e-02,1.502343e-02,1.731599e-02,1.354078e-02,7.336052e-03,4.435354e-03,6.916776e-03,1.808220e-02,3.697777e-02,5.267528e-02,6.104178e-02,6.691289e-02,6.526678e-02,6.106467e-02,4.995484e-02,3.792681e-02,2.574737e-02,1.934907e-02,1.877712e-02,1.092498e-02,-6.876828e-04,-1.218742e-02,-3.051889e-02,-4.786370e-02,-6.051250e-02,-6.796224e-02,-7.502273e-02,-7.537468e-02,-7.810469e-02,-8.694919e-02,-9.341959e-02,-9.670569e-02,-9.624143e-02
751,2.528078e-01,-1.600924e-03,2.572109e-02,2.536151e-02,1.928949e-02,1.089252e-02,-2.542261e-03,-2.258169e-02,-3.748957e-02,-4.815806e-02,-6.495307e-02,-7.703199e-02,-8.376644e-02,-8.350095e-02,-8.417581e-02,-8.322305e-02,-8.851352e-02,-8.831147e-02,-8.189020e-02,-7.564450e-02,-6.250006e-02,-4.684122e-02,-2.781944e-02,-1.350623e-02,-6.288947e-03,-7.675615e-03,-3.056447e-03,3.091115e-03,9.916815e-03,1.612998e-02,1.765253e-02,2.001569e-02,2.384171e-02,2.700361e-02,2.293656e-02,2.719345e-02,3.138949e-02,3.700886e-02,4.552929e-02,5.778750e-02,6.570178e-02,7.203701e-02,8.673488e-02,9.395082e-02,9.869427e-02,9.685135e-02,8.847759e-02,7.246305e-02,5.827034e-02,4.796560e-02,3.859452e-02,2.443351e-02,8.085600e-03,-1.930927e-03,-1.610461e-02,-2.550435e-02,-2.798019e-02,-2.847001e-02,-2.938308e-02,-2.391654e-02,-1.724505e-02,-4.879801e-03,3.234482e-04,6.680978e-04,2.735335e-03,1.245551e-02,1.526559e-02,1.326858e-02,9.338132e-03,1.034964e-02,1.503988e-02,1.733645e-02,1.356483e-02,7.363241e-03,4.465200e-03,6.948756e-03,1.811574e-02,3.701224e-02,5.270999e-02,6.107597e-02,6.694574e-02,6.529742e-02,6.109222e-02,4.997839e-02,3.794548e-02,2.576032e-02,1.935553e-02,1.877639e-02,1.091652e-02,-7.042963e-04,-1.221245e-02,-3.055244e-02,-4.790569e-02,-6.056267e-02,-6.802018e-02,-7.508786e-02,-7.544626e-02,-7.818187e-02,-8.703099e-02,-9.350493e-02,-9.679344e-02,-9.633040e-02
752,2.531407e-01,-1.615798e-03,2.569461e-02,2.533407e-02,1.926018e-02,1.086052e-02,-2.577616e-03,-2.262090e-02,-3.753294e-02,-4.820567e-02,-6.500479e-02,-7.708748e-02,-8.382516e-02,-8.356219e-02,-8.423872e-02,-8.328668e-02,-8.857687e-02,-8.837349e-02,-8.194988e-02,-7.570087e-02,-6.255222e-02,-4.688836e-02,-2.786088e-02,-1.354141e-02,-6.317416e-03,-7.697054e-03,-3.070655e-03,3.084224e-03,9.917220e-03,1.613756e-02,1.766704e-02,2.003679e-02,2.386896e-02,2.703643e-02,2.297426e-02,2.723520e-02,3.143433e-02,3.705570e-02,4.557692e-02,5.783461e-02,6.574702e-02,7.207899e-02,8.677225e-02,9.398231e-02,9.871876e-02,9.686793e-02,8.848560e-02,7.246212e-02,5.826042e-02,4.794698e-02,3.856780e-02,2.439958e-02,8.045621e-03,-1.975619e-03,-1.615255e-02,-2.555402e-02,-2.803008e-02,-2.851869e-02,-2.942928e-02,-2.395914e-02,-1.728315e-02,-4.912704e-03,2.962085e-04,6.467912e-04,2.720052e-03,1.244619e-02,1.526206e-02,1.327056e-02,9.345304e-03,1.036163e-02,1.505630e-02,1.735689e-02,1.358885e-02,7.390398e-03,4.495011e-03,6.980699e-03,1.814925e-02,3.704667e-02,5.274465e-02,6.111010e-02,6.697853e-02,6.532801e-02,6.111972e-02,5.000189e-02,3.796411e-02,2.577322e-02,1.936194e-02,1.877564e-02,1.090803e-02,-7.209239e-04,-1.223749e-02,-3.058598e-02,-4.794765e-02,-6.061282e-02,-6.807808e-02,-7.515294e-02,-7.551779e-02,-7.825899e-02,-8.711272e-02,-9.359020e-02,-9.688111e-02,-9.641928e-02
753,2.534736e-01,-1.630670e-03,2.566807e-02,2.530657e-02,1.923082e-02,1.082849e-02,-2.612997e-03,-2.266013e-02,-3.757631e-02,-4.825327e-02,-6.505649e-02,-7.714293e-02,-8.388383e-02,-8.362337e-02,-8.430157e-02,-8.335025e-02,-8.864014e-02,-8.843544e-02,-8.200950e-02,-7.575717e-02,-6.260432e-02,-4.693546e-02,-2.790229e-02,-1.357656e-02,-6.345863e-03,-7.718478e-03,-3.084857e-03,3.077333e-03,9.917616e-03,1.614511e-02,1.768153e-02,2.005786e-02,2.389617e-02,2.706921e-02,2.301190e-02,2.727689e-02,3.147910e-02,3.710245e-02,4.562446e-02,5.788164e-02,6.579217e-02,7.212089e-02,8.680953e-02,9.401373e-02,9.874320e-02,9.688447e-02,8.849358e-02,7.246118e-02,5.825051e-02,4.792839e-02,3.854113e-02,2.436573e-02,8.005727e-03,-2.020218e-03,-1.620039e-02,-2.560359e-02,-2.807988e-02,-2.856730e-02,-2.947541e-02,-2.400169e-02,-1.732120e-02,-4.945576e-03,2.689876e-04,6.254921e-04,2.704766e-03,1.243686e-02,1.525851e-02,1.327252e-02,9.352453e-03,1.037360e-02,1.507269e-02,1.737729e-02,1.361284e-02,7.417524e-03,4.524788e-03,7.012605e-03,1.818271e-02,3.708106e-02,5.277926e-02,6.114419e-02,6.701127e-02,6.535855e-02,6.114716e-02,5.002534e-02,3.798268e-02,2.578608e-02,1.936831e-02,1.877485e-02,1.089953e-02,-7.375657e-04,-1.226253e-02,-3.061951e-02,-4.798960e-02,-6.066293e-02,-6.813594e-02,-7.521797e-02,-7.558926e-02,-7.833604e-02,-8.719437e-02,-9.367539e-02,-9.696870e-02,-9.650809e-02
754,2.538063e-01,-1.645541e-03,2.564148e-02,2.527902e-02,1.920141e-02,1.079641e-02,-2.648405e-03,-2.269937e-02,-3.761968e-02,-4.830086e-02,-6.510816e-02,-7.719835e-02,-8.394245e-02,-8.368449e-02,-8.436435e-02,-8.341374e-02,-8.870335e-02,-8.849733e-02,-8.206906e-02,-7.581342e-02,-6.265637e-02,-4.698252e-02,-2.794366e-02,-1.361168e-02,-6.374287e-03,-7.739889e-03,-3.099052e-03,3.070440e-03,9.918005e-03,1.615266e-02,1.769599e-02,2.007891e-02,2.392334e-02,2.710194e-02,2.304950e-02,2.731851e-02,3.152379e-02,3.714913e-02,4.567192e-02,5.792858e-02,6.583723e-02,7.216270e-02,8.684674e-02,9.404508e-02,9.876758e-02,9.690097e-02,8.850154e-02,7.246024e-02,5.824063e-02,4.790984e-02,3.851452e-02,2.433195e-02,7.965917e-03,-2.064726e-03,-1.624814e-02,-2.565306e-02,-2.812959e-02,-2.861583e-02,-2.952147e-02,-2.404417e-02,-1.735920e-02,-4.978417e-03,2.417856e-04,6.042007e-04,2.689479e-03,1.242752e-02,1.525494e-02,1.327447e-02,9.359580e-03,1.038554e-02,1.508906e-02,1.739767e-02,1.363681e-02,7.444618e-03,4.554530e-03,7.044473e-03,1.821613e-02,3.711539e-02,5.281383e-02,6.117822e-02,6.704396e-02,6.538903e-02,6.117454e-02,5.004873e-02,3.800120e-02,2.579889e-02,1.937464e-02,1.877402e-02,1.089099e-02,-7.542215e-04,-1.228757e-02,-3.065303e-02,-4.803153e-02,-6.071301e-02,-6.819376e-02,-7.528295e-02,-7.566067e-02,-7.841302e-02,-8.727595e-02,-9.376051e-02,-9.705621e-02,-9.659681e-02
755,2.541391e-01,-1.660410e-03,2.561483e-02,2.525142e-02,1.917196e-02,1.076431e-02,-2.683839e-03,-2.273862e-02,-3.766305e-02,-4.834843e-02,-6.515981e-02,-7.725373e-02,-8.400103e-02,-8.374556e-02,-8.442707e-02,-8.347718e-02,-8.876649e-02,-8.855915e-02,-8.212854e-02,-7.586961e-02,-6.270837e-02,-4.702952e-02,-2.798499e-02,-1.364676e-02,-6.402690e-03,-7.761285e-03,-3.113240e-03,3.063548e-03,9.918386e-03,1.616018e-02,1.771043e-02,2.009992e-02,2.395048e-02,2.713463e-02,2.308704e-02,2.736008e-02,3.156842e-02,3.719574e-02,4.571930e-02,5.797544e-02,6.588221e-02,7.220442e-02,8.688387e-02,9.407636e-02,9.879190e-02,9.691743e-02,8.850948e-02,7.245930e-02,5.823076e-02,4.789133e-02,3.848796e-02,2.429824e-02,7.926190e-03,-2.109141e-03,-1.629579e-02,-2.570245e-02,-2.817921e-02,-2.866427e-02,-2.956746e-02,-2.408659e-02,-1.739716e-02,-5.011225e-03,2.146027e-04,5.829170e-04,2.674190e-03,1.241817e-02,1.525136e-02,1.327639e-02,9.366684e-03,1.039746e-02,1.510540e-02,1.741803e-02,1.366074e-02,7.471680e-03,4.584238e-03,7.076303e-03,1.824951e-02,3.714969e-02,5.284834e-02,6.121220e-02,6.707659e-02,6.541945e-02,6.120187e-02,5.007207e-02,3.801966e-02,2.581165e-02,1.938093e-02,1.877317e-02,1.088244e-02,-7.708913e-04,-1.231261e-02,-3.068654e-02,-4.807344e-02,-6.076306e-02,-6.825154e-02,-7.534787e-02,-7.573202e-02,-7.848993e-02,-8.735746e-02,-9.384554e-02,-9.714364e-02,-9.668544e-02
756,2.544717e-01,-1.675278e-03,2.558813e-02,2.522377e-02,1.914246e-02,1.073216e-02,-2.719299e-03,-2.277789e-02,-3.770642e-02,-4.839599e-02,-6.521143e-02,-7.730907e-02,-8.405955e-02,-8.380657e-02,-8.448973e-02,-8.354054e-02,-8.882956e-02,-8.862091e-02,-8.218797e-02,-7.592574e-02,-6.276031e-02,-4.707648e-02,-2.802628e-02,-1.368182e-02,-6.431071e-03,-7.782667e-03,-3.127422e-03,3.056654e-03,9.918760e-03,1.616770e-02,1.772485e-02,2.012091e-02,2.397758e-02,2.716727e-02,2.312452e-02,2.740158e-02,3.161298e-02,3.724227e-02,4.576659e-02,5.802221e-02,6.592710e-02,7.224606e-02,8.692093e-02,9.410757e-02,9.881617e-02,9.693384e-02,8.851740e-02,7.245835e-02,5.822091e-02,4.787286e-02,3.846146e-02,2.426460e-02,7.886547e-03,-2.153465e-03,-1.634335e-02,-2.575173e-02,-2.822874e-02,-2.871263e-02,-2.961337e-02,-2.412896e-02,-1.743508e-02,-5.044002e-03,1.874390e-04,5.616412e-04,2.658899e-03,1.240881e-02,1.524776e-02,1.327829e-02,9.373765e-03,1.040936e-02,1.512172e-02,1.743835e-02,1.368464e-02,7.498711e-03,4.613912e-03,7.108096e-03,1.828284e-02,3.718394e-02,5.288281e-02,6.124613e-02,6.710917e-02,6.544982e-02,6.122914e-02,5.009535e-02,3.803808e-02,2.582436e-02,1.938717e-02,1.877228e-02,1.087386e-02,-7.875752e-04,-1.233766e-02,-3.072005e-02,-4.811532e-02,-6.081309e-02,-6.830928e-02,-7.541275e-02,-7.580331e-02,-7.856678e-02,-8.743890e-02,-9.393051e-02,-9.723099e-02,-9.677400e-02
757,2.548043e-01,-1.690144e-03,2.556137e-02,2.519607e-02,1.911292e-02,1.069998e-02,-2.754785e-03,-2.281717e-02,-3.774979e-02,-4.844354e-02,-6.526303e-02,-7.736437e-02,-8.411803e-02,-8.386752e-02,-8.455232e-02,-8.360384e-02,-8.889257e-02,-8.868260e-02,-8.224733e-02,-7.598181e-02,-6.281221e-02,-4.712340e-02,-2.806754e-02,-1.371685e-02,-6.459429e-03,-7.804035e-03,-3.141597e-03,3.049760e-03,9.919126e-03,1.617520e-02,1.773925e-02,2.014187e-02,2.400464e-02,2.719986e-02,2.316195e-02,2.744302e-02,3.165747e-02,3.728872e-02,4.581380e-02,5.806889e-02,6.597191e-02,7.228762e-02,8.695790e-02,9.413871e-02,9.884038e-02,9.695022e-02,8.852529e-02,7.245740e-02,5.821107e-02,4.785442e-02,3.843502e-02,2.423103e-02,7.846988e-03,-2.197698e-03,-1.639081e-02,-2.580093e-02,-2.827818e-02,-2.876091e-02,-2.965922e-02,-2.417127e-02,-1.747295e-02,-5.076748e-03,1.602944e-04,5.403733e-04,2.643607e-03,1.239944e-02,1.524415e-02,1.328018e-02,9.380823e-03,1.042122e-02,1.513801e-02,1.745865e-02,1.370852e-02,7.525710e-03,4.643551e-03,7.139851e-03,1.831614e-02,3.721814e-02,5.291723e-02,6.128000e-02,6.714169e-02,6.548013e-02,6.125635e-02,5.011858e-02,3.805644e-02,2.583703e-02,1.939338e-02,1.877135e-02,1.086525e-02,-8.042729e-04,-1.236271e-02,-3.075355e-02,-4.815719e-02,-6.086308e-02,-6.836697e-02,-7.547758e-02,-7.587455e-02,-7.864357e-02,-8.752027e-02,-9.401539e-02,-9.731826e-02,-9.686248e-02
758,2.551368e-01,-1.705009e-03,2.553456e-02,2.516832e-02,1.908333e-02,1.066776e-02,-2.790297e-03,-2.285647e-02,-3.779317e-02,-4.849108e-02,-6.531460e-02,-7.741963e-02,-8.417646e-02,-8.392842e-02,-8.461485e-02,-8.366707e-02,-8.895551e-02,-8.874422e-02,-8.230663e-02,-7.603783e-02,-6.286404e-02,-4.717027e-02,-2.810876e-02,-1.375185e-02,-6.487766e-03,-7.825389e-03,-3.155765e-03,3.042865e-03,9.919484e-03,1.618268e-02,1.775363e-02,2.016279e-02,2.403166e-02,2.723241e-02,2.319933e-02,2.748440e-02,3.170189e-02,3.733509e-02,4.586094e-02,5.811549e-02,6.601662e-02,7.232909e-02,8.699479e-02,9.416979e-02,9.886453e-02,9.696655e-02,8.853316e-02,7.245645e-02,5.820126e-02,4.783602e-02,3.840863e-02,2.419754e-02,7.807512e-03,-2.241839e-03,-1.643818e-02,-2.585002e-02,-2.832753e-02,-2.880911e-02,-2.970499e-02,-2.421352e-02,-1.751078e-02,-5.109461e-03,1.331691e-04,5.191135e-04,2.628313e-03,1.239007e-02,1.524052e-02,1.328204e-02,9.387860e-03,1.043307e-02,1.515427e-02,1.747892e-02,1.373236e-02,7.552677e-03,4.673156e-03,7.171568e-03,1.834939e-02,3.725230e-02,5.295160e-02,6.131382e-02,6.717415e-02,6.551038e-02,6.128351e-02,5.014175e-02,3.807475e-02,2.584965e-02,1.939955e-02,1.877040e-02,1.085663e-02,-8.209846e-04,-1.238777e-02,-3.078704e-02,-4.819904e-02,-6.091304e-02,-6.842463e-02,-7.554236e-02,-7.594572e-02,-7.872029e-02,-8.760156e-02,-9.410020e-02,-9.740546e-02,-9.695087e-02
759,2.554693e-01,-1.719872e-03,2.550770e-02,2.514052e-02,1.905370e-02,1.063550e-02,-2.825835e-03,-2.289578e-02,-3.783654e-02,-4.853860e-02,-6.536614e-02,-7.747486e-02,-8.423484e-02,-8.398926e-02,-8.467732e-02,-8.373024e-02,-8.901837e-02,-8.880577e-02,-8.236586e-02,-7.609378e-02,-6.291583e-02,-4.721709e-02,-2.814993e-02,-1.378682e-02,-6.516080e-03,-7.846728e-03,-3.169927e-03,3.035970e-03,9.919835e-03,1.619015e-02,1.776798e-02,2.018369e-02,2.405865e-02,2.726492e-02,2.323666e-02,2.752571e-02,3.174624e-02,3.738139e-02,4.590798e-02,5.816200e-02,6.606125e-02,7.237048e-02,8.703161e-02,9.420079e-02,9.888863e-02,9.698285e-02,8.854101e-02,7.245550e-02,5.819146e-02,4.781766e-02,3.838230e-02,2.416411e-02,7.768118e-03,-2.285890e-03,-1.648545e-02,-2.589903e-02,-2.837679e-02,-2.885723e-02,-2.975069e-02,-2.425571e-02,-1.754856e-02,-5.142143e-03,1.060632e-04,4.978618e-04,2.613018e-03,1.238068e-02,1.523688e-02,1.328389e-02,9.394873e-03,1.044489e-02,1.517050e-02,1.749916e-02,1.375618e-02,7.579612e-03,4.702727e-03,7.203248e-03,1.838261e-02,3.728642e-02,5.298592e-02,6.134759e-02,6.720656e-02,6.554058e-02,6.131061e-02,5.016486e-02,3.809301e-02,2.586222e-02,1.940567e-02,1.876941e-02,1.084798e-02,-8.377101e-04,-1.241282e-02,-3.082052e-02,-4.824088e-02,-6.096297e-02,-6.848225e-02,-7.560709e-02,-7.601684e-02,-7.879694e-02,-8.768278e-02,-9.418493e-02,-9.749257e-02,-9.703919e-02
760,2.558017e-01,-1.734734e-03,2.548078e-02,2.511266e-02,1.902403e-02,1.060321e-02,-2.861399e-03,-2.293510e-02,-3.787992e-02,-4.858612e-02,-6.541766e-02,-7.753005e-02,-8.429318e-02,-8.405005e-02,-8.473973e-02,-8.379334e-02,-8.908118e-02,-8.886726e-02,-8.242503e-02,-7.614967e-02,-6.296756e-02,-4.726387e-02,-2.819107e-02,-1.382175e-02,-6.544372e-03,-7.868053e-03,-3.184082e-03,3.029074e-03,9.920177e-03,1.619760e-02,1.778231e-02,2.020456e-02,2.408560e-02,2.729738e-02,2.327393e-02,2.756697e-02,3.179052e-02,3.742761e-02,4.595495e-02,5.820843e-02,6.610580e-02,7.241178e-02,8.706835e-02,9.423173e-02,9.891267e-02,9.699910e-02,8.854884e-02,7.245455e-02,5.818168e-02,4.779934e-02,3.835602e-02,2.413076e-02,7.728807e-03,-2.329850e-03,-1.653263e-02,-2.594794e-02,-2.842596e-02,-2.890526e-02,-2.979633e-02,-2.429784e-02,-1.758629e-02,-5.174792e-03,7.897667e-05,4.766184e-04,2.597721e-03,1.237129e-02,1.523322e-02,1.328571e-02,9.401864e-03,1.045668e-02,1.518671e-02,1.751937e-02,1.377996e-02,7.606516e-03,4.732263e-03,7.234890e-03,1.841578e-02,3.732048e-02,5.302019e-02,6.138131e-02,6.723892e-02,6.557072e-02,6.133765e-02,5.018793e-02,3.811122e-02,2.587475e-02,1.941176e-02,1.876839e-02,1.083930e-02,-8.544493e-04,-1.243788e-02,-3.085400e-02,-4.828269e-02,-6.101288e-02,-6.853983e-02,-7.567176e-02,-7.608790e-02,-7.887353e-02,-8.776393e-02,-9.426959e-02,-9.757960e-02,-9.712742e-02
761,2.561340e-01,-1.749594e-03,2.545381e-02,2.508476e-02,1.899431e-02,1.057088e-02,-2.896989e-03,-2.297444e-02,-3.792329e-02,-4.863362e-02,-6.546915e-02,-7.758521e-02,-8.435147e-02,-8.411078e-02,-8.480208e-02,-8.385637e-02,-8.914391e-02,-8.892868e-02,-8.248414e-02,-7.620551e-02,-6.301924e-02,-4.731061e-02,-2.823218e-02,-1.385666e-02,-6.572642e-03,-7.889364e-03,-3.198230e-03,3.022178e-03,9.920512e-03,1.620504e-02,1.779662e-02,2.022540e-02,2.411252e-02,2.732980e-02,2.331115e-02,2.760816e-02,3.183473e-02,3.747375e-02,4.600183e-02,5.825477e-02,6.615026e-02,7.245300e-02,8.710501e-02,9.426259e-02,9.893665e-02,9.701532e-02,8.855665e-02,7.245359e-02,5.817192e-02,4.778105e-02,3.832980e-02,2.409747e-02,7.689579e-03,-2.373720e-03,-1.657972e-02,-2.599676e-02,-2.847505e-02,-2.895322e-02,-2.984189e-02,-2.433992e-02,-1.762398e-02,-5.207410e-03,5.190966e-05,4.553833e-04,2.582423e-03,1.236188e-02,1.522955e-02,1.328752e-02,9.408833e-03,1.046846e-02,1.520290e-02,1.753956e-02,1.380372e-02,7.633388e-03,4.761764e-03,7.266494e-03,1.844891e-02,3.735451e-02,5.305441e-02,6.141498e-02,6.727122e-02,6.560080e-02,6.136464e-02,5.021093e-02,3.812938e-02,2.588723e-02,1.941780e-02,1.876733e-02,1.083060e-02,-8.712024e-04,-1.246295e-02,-3.088746e-02,-4.832448e-02,-6.106275e-02,-6.859736e-02,-7.573639e-02,-7.615890e-02,-7.895005e-02,-8.784501e-02,-9.435417e-02,-9.766655e-02,-9.721557e-02
762,2.564663e-01,-1.764453e-03,2.542678e-02,2.505681e-02,1.896454e-02,1.053852e-02,-2.932604e-03,-2.301379e-02,-3.796667e-02,-4.868110e-02,-6.552062e-02,-7.764032e-02,-8.440971e-02,-8.417145e-02,-8.486436e-02,-8.391934e-02,-8.920658e-02,-8.899003e-02,-8.254318e-02,-7.626129e-02,-6.307087e-02,-4.735729e-02,-2.827324e-02,-1.389154e-02,-6.600890e-03,-7.910660e-03,-3.212371e-03,3.015281e-03,9.920840e-03,1.621247e-02,1.781091e-02,2.024621e-02,2.413939e-02,2.736217e-02,2.334831e-02,2.764929e-02,3.187887e-02,3.751982e-02,4.604864e-02,5.830103e-02,6.619463e-02,7.249414e-02,8.714159e-02,9.429339e-02,9.896058e-02,9.703149e-02,8.856443e-02,7.245263e-02,5.816218e-02,4.776280e-02,3.830363e-02,2.406426e-02,7.650433e-03,-2.417500e-03,-1.662671e-02,-2.604549e-02,-2.852404e-02,-2.900109e-02,-2.988738e-02,-2.438194e-02,-1.766163e-02,-5.239996e-03,2.486223e-05,4.341567e-04,2.567124e-03,1.235247e-02,1.522586e-02,1.328931e-02,9.415780e-03,1.048020e-02,1.521906e-02,1.755971e-02,1.382745e-02,7.660228e-03,4.791231e-03,7.298061e-03,1.848200e-02,3.738849e-02,5.308859e-02,6.144860e-02,6.730347e-02,6.563083e-02,6.139158e-02,5.023389e-02,3.814748e-02,2.589966e-02,1.942380e-02,1.876624e-02,1.082188e-02,-8.879692e-04,-1.248801e-02,-3.092092e-02,-4.836626e-02,-6.111259e-02,-6.865486e-02,-7.580097e-02,-7.622984e-02,-7.902650e-02,-8.792602e-02,-9.443867e-02,-9.775343e-02,-9.730365e-02
763,2.567985e-01,-1.779311e-03,2.539971e-02,2.502880e-02,1.893473e-02,1.050612e-02,-2.968244e-03,-2.305315e-02,-3.801005e-02,-4.872858e-02,-6.557207e-02,-7.769540e-02,-8.446790e-02,-8.423207e-02,-8.492659e-02,-8.398225e-02,-8.926918e-02,-8.905132e-02,-8.260216e-02,-7.631701e-02,-6.312244e-02,-4.740393e-02,-2.831427e-02,-1.392639e-02,-6.629116e-03,-7.931942e-03,-3.226506e-03,3.008384e-03,9.921160e-03,1.621988e-02,1.782518e-02,2.026699e-02,2.416623e-02,2.739449e-02,2.338542e-02,2.769036e-02,3.192294e-02,3.756581e-02,4.609536e-02,5.834720e-02,6.623892e-02,7.253519e-02,8.717809e-02,9.432412e-02,9.898445e-02,9.704763e-02,8.857219e-02,7.245167e-02,5.815245e-02,4.774459e-02,3.827752e-02,2.403112e-02,7.611368e-03,-2.461191e-03,-1.667361e-02,-2.609412e-02,-2.857295e-02,-2.904889e-02,-2.993280e-02,-2.442390e-02,-1.769923e-02,-5.272550e-03,-2.165560e-06,4.129386e-04,2.551824e-03,1.234305e-02,1.522216e-02,1.329107e-02,9.422704e-03,1.049192e-02,1.523519e-02,1.757984e-02,1.385114e-02,7.687036e-03,4.820663e-03,7.329590e-03,1.851505e-02,3.742242e-02,5.312271e-02,6.148216e-02,6.733566e-02,6.566081e-02,6.141846e-02,5.025678e-02,3.816553e-02,2.591204e-02,1.942977e-02,1.876512e-02,1.081313e-02,-9.047496e-04,-1.251308e-02,-3.095437e-02,-4.840801e-02,-6.116240e-02,-6.871232e-02,-7.586550e-02,-7.630072e-02,-7.910289e-02,-8.800695e-02,-9.452310e-02,-9.784022e-02,-9.739164e-02
