# Time_Step Node_0 Node_1 Node_2 Node_3 Node_4 Node_5 Node_6 Node_7 Node_8 Node_9 Node_10 Node_11 Node_12 Node_13 Node_14 Node_15 Node_16 Node_17 Node_18 Node_19 Node_20 Node_21 Node_22 Node_23 Node_24 Node_25 Node_26 Node_27 Node_28 Node_29 Node_30 Node_31 Node_32 Node_33 Node_34 Node_35 Node_36 Node_37 Node_38 Node_39 Node_40 Node_41 Node_42 Node_43 Node_44 Node_45 Node_46 Node_47 Node_48 Node_49 Node_50 Node_51 Node_52 Node_53 Node_54 Node_55 Node_56 Node_57 Node_58 Node_59 Node_60 Node_61 Node_62 Node_63 Node_64 Node_65 Node_66 Node_67 Node_68 Node_69 Node_70 Node_71 Node_72 Node_73 Node_74 Node_75 Node_76 Node_77 Node_78 Node_79 Node_80 Node_81 Node_82 Node_83 Node_84 Node_85 Node_86 Node_87 Node_88 Node_89 Node_90 Node_91 Node_92 Node_93 Node_94 Node_95 Node_96 Node_97 Node_98 Node_99
595 2.888364e-01 2.888364e-01 2.888364e-01 2.888364e-01 2.888364e-01 2.888364e-01 2.888364e-01 2.888365e-01 2.888366e-01 2.888367e-01 2.888370e-01 2.888375e-01 2.888384e-01 2.888397e-01 2.888419e-01 2.888453e-01 2.888508e-01 2.888592e-01 2.888721e-01 2.888916e-01 2.889205e-01 2.889628e-01 2.890240e-01 2.891109e-01 2.892329e-01 2.894012e-01 2.896303e-01 2.899371e-01 2.903420e-01 2.908678e-01 2.915400e-01 2.923856e-01 2.934320e-01 2.947054e-01 2.962289e-01 2.980199e-01 3.000877e-01 3.024308e-01 3.050349e-01 3.078707e-01 3.108928e-01 3.140401e-01 3.172362e-01 3.203923e-01 3.234110e-01 3.261904e-01 3.286305e-01 3.306384e-01 3.321345e-01 3.330578e-01 3.333699e-01 3.330578e-01 3.321345e-01 3.306384e-01 3.286305e-01 3.261904e-01 3.234110e-01 3.203923e-01 3.172362e-01 3.140401e-01 3.108928e-01 3.078707e-01 3.050349e-01 3.024308e-01 3.000877e-01 2.980199e-01 2.962289e-01 2.947054e-01 2.934320e-01 2.923856e-01 2.915400e-01 2.908678e-01 2.903420e-01 2.899371e-01 2.896303e-01 2.894012e-01 2.892329e-01 2.891109e-01 2.890240e-01 2.889628e-01 2.889205e-01 2.888916e-01 2.888721e-01 2.888592e-01 2.888508e-01 2.888453e-01 2.888419e-01 2.888397e-01 2.888384e-01 2.888375e-01 2.888370e-01 2.888367e-01 2.888366e-01 2.888365e-01 2.888364e-01 2.888364e-01 2.888364e-01 2.888364e-01 2.888364e-01 2.888364e-01
596 2.893075e-01 2.893075e-01 2.893075e-01 2.893075e-01 2.893075e-01 2.893075e-01 2.893075e-01 2.893076e-01 2.893077e-01 2.893079e-01 2.893082e-01 2.893087e-01 2.893095e-01 2.893109e-01 2.893131e-01 2.893166e-01 2.893221e-01 2.893306e-01 2.893436e-01 2.893633e-01 2.893924e-01 2.894351e-01 2.894966e-01 2.895841e-01 2.897067e-01 2.898759e-01 2.901060e-01 2.904140e-01 2.908202e-01 2.913475e-01 2.920212e-01 2.928684e-01 2.939162e-01 2.951909e-01 2.967153e-01 2.985067e-01 3.005742e-01 3.029162e-01 3.055183e-01 3.083511e-01 3.113692e-01 3.145116e-01 3.177020e-01 3.208520e-01 3.238643e-01 3.266375e-01 3.290717e-01 3.310746e-01 3.325669e-01 3.334878e-01 3.337991e-01 3.334878e-01 3.325669e-01 3.310746e-01 3.290717e-01 3.266375e-01 3.238643e-01 3.208520e-01 3.177020e-01 3.145116e-01 3.113692e-01 3.083511e-01 3.055183e-01 3.029162e-01 3.005742e-01 2.985067e-01 2.967153e-01 2.951909e-01 2.939162e-01 2.928684e-01 2.920212e-01 2.913475e-01 2.908202e-01 2.904140e-01 2.901060e-01 2.898759e-01 2.897067e-01 2.895841e-01 2.894966e-01 2.894351e-01 2.893924e-01 2.893633e-01 2.893436e-01 2.893306e-01 2.893221e-01 2.893166e-01 2.893131e-01 2.893109e-01 2.893095e-01 2.893087e-01 2.893082e-01 2.893079e-01 2.893077e-01 2.893076e-01 2.893075e-01 2.893075e-01 2.893075e-01 2.893075e-01 2.893075e-01 2.893075e-01
597 2.897785e-01 2.897785e-01 2.897785e-01 2.897785e-01 2.897786e-01 2.897786e-01 2.897786e-01 2.897787e-01 2.897788e-01 2.897789e-01 2.897792e-01 2.897798e-01 2.897806e-01 2.897820e-01 2.897842e-01 2.897878e-01 2.897933e-01 2.898019e-01 2.898151e-01 2.898349e-01 2.898643e-01 2.899073e-01 2.899692e-01 2.900573e-01 2.901805e-01 2.903506e-01 2.905816e-01 2.908909e-01 2.912984e-01 2.918271e-01 2.925024e-01 2.933511e-01 2.944005e-01 2.956764e-01 2.972017e-01 2.989934e-01 3.010606e-01 3.034015e-01 3.060016e-01 3.088314e-01 3.118456e-01 3.149830e-01 3.181678e-01 3.213117e-01 3.243176e-01 3.270845e-01 3.295129e-01 3.315108e-01 3.329993e-01 3.339179e-01 3.342284e-01 3.339179e-01 3.329993e-01 3.315108e-01 3.295129e-01 3.270845e-01 3.243176e-01 3.213117e-01 3.181678e-01 3.149830e-01 3.118456e-01 3.088314e-01 3.060016e-01 3.034015e-01 3.010606e-01 2.989934e-01 2.972017e-01 2.956764e-01 2.944005e-01 2.933511e-01 2.925024e-01 2.918271e-01 2.912984e-01 2.908909e-01 2.905816e-01 2.903506e-01 2.901805e-01 2.900573e-01 2.899692e-01 2.899073e-01 2.898643e-01 2.898349e-01 2.898151e-01 2.898019e-01 2.897933e-01 2.897878e-01 2.897842e-01 2.897820e-01 2.897806e-01 2.897798e-01 2.897792e-01 2.897789e-01 2.897788e-01 2.897787e-01 2.897786e-01 2.897786e-01 2.897786e-01 2.897785e-01 2.897785e-01 2.897785e-01
598 2.902496e-01 2.902496e-01 2.902496e-01 2.902496e-01 2.902496e-01 2.902496e-01 2.902496e-01 2.902497e-01 2.902498e-01 2.902500e-01 2.902503e-01 2.902508e-01 2.902517e-01 2.902531e-01 2.902553e-01 2.902589e-01 2.902645e-01 2.902732e-01 2.902865e-01 2.903065e-01 2.903361e-01 2.903794e-01 2.904418e-01 2.905304e-01 2.906543e-01 2.908252e-01 2.910573e-01 2.913677e-01 2.917765e-01 2.923067e-01 2.929836e-01 2.938338e-01 2.948846e-01 2.961618e-01 2.976880e-01 2.994800e-01 3.015469e-01 3.038867e-01 3.064848e-01 3.093115e-01 3.123218e-01 3.154544e-01 3.186336e-01 3.217713e-01 3.247708e-01 3.275314e-01 3.299541e-01 3.319471e-01 3.334318e-01 3.343480e-01 3.346577e-01 3.343480e-01 3.334318e-01 3.319471e-01 3.299541e-01 3.275314e-01 3.247708e-01 3.217713e-01 3.186336e-01 3.154544e-01 3.123218e-01 3.093115e-01 3.064848e-01 3.038867e-01 3.015469e-01 2.994800e-01 2.976880e-01 2.961618e-01 2.948846e-01 2.938338e-01 2.929836e-01 2.923067e-01 2.917765e-01 2.913677e-01 2.910573e-01 2.908252e-01 2.906543e-01 2.905304e-01 2.904418e-01 2.903794e-01 2.903361e-01 2.903065e-01 2.902865e-01 2.902732e-01 2.902645e-01 2.902589e-01 2.902553e-01 2.902531e-01 2.902517e-01 2.902508e-01 2.902503e-01 2.902500e-01 2.902498e-01 2.902497e-01 2.902496e-01 2.902496e-01 2.902496e-01 2.902496e-01 2.902496e-01 2.902496e-01
599 2.907205e-01 2.907205e-01 2.907205e-01 2.907205e-01 2.907206e-01 2.907206e-01 2.907206e-01 2.907207e-01 2.907208e-01 2.907210e-01 2.907213e-01 2.907218e-01 2.907227e-01 2.907241e-01 2.907264e-01 2.907300e-01 2.907357e-01 2.907445e-01 2.907579e-01 2.907780e-01 2.908079e-01 2.908515e-01 2.909143e-01 2.910034e-01 2.911281e-01 2.912998e-01 2.915329e-01 2.918444e-01 2.922546e-01 2.927863e-01 2.934647e-01 2.943165e-01 2.953687e-01 2.966471e-01 2.981741e-01 2.999666e-01 3.020331e-01 3.043718e-01 3.069678e-01 3.097916e-01 3.127979e-01 3.159256e-01 3.190992e-01 3.222308e-01 3.252240e-01 3.279784e-01 3.303954e-01 3.323834e-01 3.338644e-01 3.347782e-01 3.350871e-01 3.347782e-01 3.338644e-01 3.323834e-01 3.303954e-01 3.279784e-01 3.252240e-01 3.222308e-01 3.190992e-01 3.159256e-01 3.127979e-01 3.097916e-01 3.069678e-01 3.043718e-01 3.020331e-01 2.999666e-01 2.981741e-01 2.966471e-01 2.953687e-01 2.943165e-01 2.934647e-01 2.927863e-01 2.922546e-01 2.918444e-01 2.915329e-01 2.912998e-01 2.911281e-01 2.910034e-01 2.909143e-01 2.908515e-01 2.908079e-01 2.907780e-01 2.907579e-01 2.907445e-01 2.907357e-01 2.907300e-01 2.907264e-01 2.907241e-01 2.907227e-01 2.907218e-01 2.907213e-01 2.907210e-01 2.907208e-01 2.907207e-01 2.907206e-01 2.907206e-01 2.907206e-01 2.907205e-01 2.907205e-01 2.907205e-01
600 2.911915e-01 2.911915e-01 2.911915e-01 2.911915e-01 2.911915e-01 2.911915e-01 2.911915e-01 2.911916e-01 2.911917e-01 2.911919e-01 2.911922e-01 2.911927e-01 2.911936e-01 2.911951e-01 2.911974e-01 2.912010e-01 2.912068e-01 2.912157e-01 2.912292e-01 2.912495e-01 2.912796e-01 2.913236e-01 2.913868e-01 2.914765e-01 2.916018e-01 2.917744e-01 2.920084e-01 2.923212e-01 2.927327e-01 2.932658e-01 2.939457e-01 2.947991e-01 2.958527e-01 2.971324e-01 2.986602e-01 3.004530e-01 3.025193e-01 3.048568e-01 3.074508e-01 3.102716e-01 3.132739e-01 3.163968e-01 3.195648e-01 3.226903e-01 3.256771e-01 3.284254e-01 3.308366e-01 3.328198e-01 3.342970e-01 3.352084e-01 3.355165e-01 3.352084e-01 3.342970e-01 3.328198e-01 3.308366e-01 3.284254e-01 3.256771e-01 3.226903e-01 3.195648e-01 3.163968e-01 3.132739e-01 3.102716e-01 3.074508e-01 3.048568e-01 3.025193e-01 3.004530e-01 2.986602e-01 2.971324e-01 2.958527e-01 2.947991e-01 2.939457e-01 2.932658e-01 2.927327e-01 2.923212e-01 2.920084e-01 2.917744e-01 2.916018e-01 2.914765e-01 2.913868e-01 2.913236e-01 2.912796e-01 2.912495e-01 2.912292e-01 2.912157e-01 2.912068e-01 2.912010e-01 2.911974e-01 2.911951e-01 2.911936e-01 2.911927e-01 2.911922e-01 2.911919e-01 2.911917e-01 2.911916e-01 2.911915e-01 2.911915e-01 2.911915e-01 2.911915e-01 2.911915e-01 2.911915e-01
601 2.916623e-01 2.916623e-01 2.916623e-01 2.916624e-01 2.916624e-01 2.916624e-01 2.916624e-01 2.916625e-01 2.916626e-01 2.916628e-01 2.916631e-01 2.916636e-01 2.916645e-01 2.916660e-01 2.916683e-01 2.916720e-01 2.916779e-01 2.916868e-01 2.917005e-01 2.917210e-01 2.917513e-01 2.917956e-01 2.918593e-01 2.919495e-01 2.920755e-01 2.922489e-01 2.924839e-01 2.927979e-01 2.932107e-01 2.937453e-01 2.944268e-01 2.952816e-01 2.963367e-01 2.976176e-01 2.991463e-01 3.009394e-01 3.030053e-01 3.053417e-01 3.079337e-01 3.107514e-01 3.137498e-01 3.168678e-01 3.200303e-01 3.231497e-01 3.261302e-01 3.288723e-01 3.312778e-01 3.332561e-01 3.347296e-01 3.356387e-01 3.359460e-01 3.356387e-01 3.347296e-01 3.332561e-01 3.312778e-01 3.288723e-01 3.261302e-01 3.231497e-01 3.200303e-01 3.168678e-01 3.137498e-01 3.107514e-01 3.079337e-01 3.053417e-01 3.030053e-01 3.009394e-01 2.991463e-01 2.976176e-01 2.963367e-01 2.952816e-01 2.944268e-01 2.937453e-01 2.932107e-01 2.927979e-01 2.924839e-01 2.922489e-01 2.920755e-01 2.919495e-01 2.918593e-01 2.917956e-01 2.917513e-01 2.917210e-01 2.917005e-01 2.916868e-01 2.916779e-01 2.916720e-01 2.916683e-01 2.916660e-01 2.916645e-01 2.916636e-01 2.916631e-01 2.916628e-01 2.916626e-01 2.916625e-01 2.916624e-01 2.916624e-01 2.916624e-01 2.916624e-01 2.916623e-01 2.916623e-01
602 2.921332e-01 2.921332e-01 2.921332e-01 2.921332e-01 2.921332e-01 2.921332e-01 2.921333e-01 2.921333e-01 2.921334e-01 2.921336e-01 2.921340e-01 2.921345e-01 2.921354e-01 2.921369e-01 2.921392e-01 2.921430e-01 2.921489e-01 2.921579e-01 2.921717e-01 2.921924e-01 2.922230e-01 2.922676e-01 2.923317e-01 2.924224e-01 2.925491e-01 2.927233e-01 2.929594e-01 2.932745e-01 2.936887e-01 2.942248e-01 2.949077e-01 2.957641e-01 2.968206e-01 2.981027e-01 2.996322e-01 3.014257e-01 3.034912e-01 3.058265e-01 3.084164e-01 3.112312e-01 3.142256e-01 3.173388e-01 3.204957e-01 3.236090e-01 3.265833e-01 3.293192e-01 3.317191e-01 3.336925e-01 3.351623e-01 3.360690e-01 3.363755e-01 3.360690e-01 3.351623e-01 3.336925e-01 3.317191e-01 3.293192e-01 3.265833e-01 3.236090e-01 3.204957e-01 3.173388e-01 3.142256e-01 3.112312e-01 3.084164e-01 3.058265e-01 3.034912e-01 3.014257e-01 2.996322e-01 2.981027e-01 2.968206e-01 2.957641e-01 2.949077e-01 2.942248e-01 2.936887e-01 2.932745e-01 2.929594e-01 2.927233e-01 2.925491e-01 2.924224e-01 2.923317e-01 2.922676e-01 2.922230e-01 2.921924e-01 2.921717e-01 2.921579e-01 2.921489e-01 2.921430e-01 2.921392e-01 2.921369e-01 2.921354e-01 2.921345e-01 2.921340e-01 2.921336e-01 2.921334e-01 2.921333e-01 2.921333e-01 2.921332e-01 2.921332e-01 2.921332e-01 2.921332e-01 2.921332e-01
603 2.926040e-01 2.926040e-01 2.926040e-01 2.926040e-01 2.926040e-01 2.926040e-01 2.926040e-01 2.926041e-01 2.926042e-01 2.926044e-01 2.926048e-01 2.926053e-01 2.926062e-01 2.926077e-01 2.926101e-01 2.926139e-01 2.926199e-01 2.926290e-01 2.926429e-01 2.926638e-01 2.926946e-01 2.927395e-01 2.928040e-01 2.928953e-01 2.930227e-01 2.931978e-01 2.934349e-01 2.937511e-01 2.941667e-01 2.947041e-01 2.953886e-01 2.962465e-01 2.973045e-01 2.985877e-01 3.001181e-01 3.019118e-01 3.039771e-01 3.063112e-01 3.088991e-01 3.117109e-01 3.147013e-01 3.178097e-01 3.209610e-01 3.240683e-01 3.270364e-01 3.297661e-01 3.321603e-01 3.341289e-01 3.355950e-01 3.364994e-01 3.368051e-01 3.364994e-01 3.355950e-01 3.341289e-01 3.321603e-01 3.297661e-01 3.270364e-01 3.240683e-01 3.209610e-01 3.178097e-01 3.147013e-01 3.117109e-01 3.088991e-01 3.063112e-01 3.039771e-01 3.019118e-01 3.001181e-01 2.985877e-01 2.973045e-01 2.962465e-01 2.953886e-01 2.947041e-01 2.941667e-01 2.937511e-01 2.934349e-01 2.931978e-01 2.930227e-01 2.928953e-01 2.928040e-01 2.927395e-01 2.926946e-01 2.926638e-01 2.926429e-01 2.926290e-01 2.926199e-01 2.926139e-01 2.926101e-01 2.926077e-01 2.926062e-01 2.926053e-01 2.926048e-01 2.926044e-01 2.926042e-01 2.926041e-01 2.926040e-01 2.926040e-01 2.926040e-01 2.926040e-01 2.926040e-01 2.926040e-01
604 2.930747e-01 2.930747e-01 2.930747e-01 2.930747e-01 2.930747e-01 2.930747e-01 2.930748e-01 2.930749e-01 2.930750e-01 2.930752e-01 2.930755e-01 2.930761e-01 2.930770e-01 2.930785e-01 2.930809e-01 2.930848e-01 2.930908e-01 2.931000e-01 2.931141e-01 2.931351e-01 2.931662e-01 2.932114e-01 2.932764e-01 2.933682e-01 2.934963e-01 2.936722e-01 2.939103e-01 2.942277e-01 2.946446e-01 2.951835e-01 2.958695e-01 2.967289e-01 2.977883e-01 2.990727e-01 3.006039e-01 3.023979e-01 3.044628e-01 3.067958e-01 3.093816e-01 3.121904e-01 3.151769e-01 3.182805e-01 3.214263e-01 3.245276e-01 3.274894e-01 3.302130e-01 3.326016e-01 3.345654e-01 3.360277e-01 3.369298e-01 3.372347e-01 3.369298e-01 3.360277e-01 3.345654e-01 3.326016e-01 3.302130e-01 3.274894e-01 3.245276e-01 3.214263e-01 3.182805e-01 3.151769e-01 3.121904e-01 3.093816e-01 3.067958e-01 3.044628e-01 3.023979e-01 3.006039e-01 2.990727e-01 2.977883e-01 2.967289e-01 2.958695e-01 2.951835e-01 2.946446e-01 2.942277e-01 2.939103e-01 2.936722e-01 2.934963e-01 2.933682e-01 2.932764e-01 2.932114e-01 2.931662e-01 2.931351e-01 2.931141e-01 2.931000e-01 2.930908e-01 2.930848e-01 2.930809e-01 2.930785e-01 2.930770e-01 2.930761e-01 2.930755e-01 2.930752e-01 2.930750e-01 2.930749e-01 2.930748e-01 2.930747e-01 2.930747e-01 2.930747e-01 2.930747e-01 2.930747e-01
605 2.935454e-01 2.935454e-01 2.935454e-01 2.935454e-01 2.935454e-01 2.935454e-01 2.935455e-01 2.935455e-01 2.935457e-01 2.935459e-01 2.935462e-01 2.935468e-01 2.935477e-01 2.935493e-01 2.935517e-01 2.935556e-01 2.935617e-01 2.935710e-01 2.935852e-01 2.936064e-01 2.936377e-01 2.936833e-01 2.937486e-01 2.938410e-01 2.939698e-01 2.941465e-01 2.943857e-01 2.947043e-01 2.951224e-01 2.956628e-01 2.963503e-01 2.972112e-01 2.982720e-01 2.995576e-01 3.010896e-01 3.028839e-01 3.049484e-01 3.072803e-01 3.098641e-01 3.126699e-01 3.156524e-01 3.187512e-01 3.218915e-01 3.249868e-01 3.279423e-01 3.306599e-01 3.330428e-01 3.350018e-01 3.364605e-01 3.373603e-01 3.376644e-01 3.373603e-01 3.364605e-01 3.350018e-01 3.330428e-01 3.306599e-01 3.279423e-01 3.249868e-01 3.218915e-01 3.187512e-01 3.156524e-01 3.126699e-01 3.098641e-01 3.072803e-01 3.049484e-01 3.028839e-01 3.010896e-01 2.995576e-01 2.982720e-01 2.972112e-01 2.963503e-01 2.956628e-01 2.951224e-01 2.947043e-01 2.943857e-01 2.941465e-01 2.939698e-01 2.938410e-01 2.937486e-01 2.936833e-01 2.936377e-01 2.936064e-01 2.935852e-01 2.935710e-01 2.935617e-01 2.935556e-01 2.935517e-01 2.935493e-01 2.935477e-01 2.935468e-01 2.935462e-01 2.935459e-01 2.935457e-01 2.935455e-01 2.935455e-01 2.935454e-01 2.935454e-01 2.935454e-01 2.935454e-01 2.935454e-01
606 2.940160e-01 2.940160e-01 2.940160e-01 2.940161e-01 2.940161e-01 2.940161e-01 2.940161e-01 2.940162e-01 2.940163e-01 2.940165e-01 2.940169e-01 2.940175e-01 2.940184e-01 2.940200e-01 2.940224e-01 2.940264e-01 2.940325e-01 2.940419e-01 2.940563e-01 2.940777e-01 2.941092e-01 2.941551e-01 2.942209e-01 2.943138e-01 2.944433e-01 2.946209e-01 2.948610e-01 2.951808e-01 2.956002e-01 2.961421e-01 2.968311e-01 2.976935e-01 2.987556e-01 3.000424e-01 3.015752e-01 3.033699e-01 3.054340e-01 3.077647e-01 3.103464e-01 3.131492e-01 3.161278e-01 3.192218e-01 3.223566e-01 3.254459e-01 3.283953e-01 3.311067e-01 3.334841e-01 3.354383e-01 3.368933e-01 3.377908e-01 3.380942e-01 3.377908e-01 3.368933e-01 3.354383e-01 3.334841e-01 3.311067e-01 3.283953e-01 3.254459e-01 3.223566e-01 3.192218e-01 3.161278e-01 3.131492e-01 3.103464e-01 3.077647e-01 3.054340e-01 3.033699e-01 3.015752e-01 3.000424e-01 2.987556e-01 2.976935e-01 2.968311e-01 2.961421e-01 2.956002e-01 2.951808e-01 2.948610e-01 2.946209e-01 2.944433e-01 2.943138e-01 2.942209e-01 2.941551e-01 2.941092e-01 2.940777e-01 2.940563e-01 2.940419e-01 2.940325e-01 2.940264e-01 2.940224e-01 2.940200e-01 2.940184e-01 2.940175e-01 2.940169e-01 2.940165e-01 2.940163e-01 2.940162e-01 2.940161e-01 2.940161e-01 2.940161e-01 2.940161e-01 2.940160e-01 2.940160e-01
607 2.944866e-01 2.944866e-01 2.944866e-01 2.944867e-01 2.944867e-01 2.944867e-01 2.944867e-01 2.944868e-01 2.944869e-01 2.944871e-01 2.944875e-01 2.944881e-01 2.944890e-01 2.944906e-01 2.944931e-01 2.944971e-01 2.945033e-01 2.945128e-01 2.945273e-01 2.945489e-01 2.945807e-01 2.946269e-01 2.946931e-01 2.947866e-01 2.949167e-01 2.950952e-01 2.953363e-01 2.956572e-01 2.960780e-01 2.966213e-01 2.973118e-01 2.981757e-01 2.992392e-01 3.005272e-01 3.020608e-01 3.038557e-01 3.059194e-01 3.082490e-01 3.108286e-01 3.136284e-01 3.166031e-01 3.196923e-01 3.228216e-01 3.259049e-01 3.288481e-01 3.315536e-01 3.339253e-01 3.358748e-01 3.373262e-01 3.382214e-01 3.385239e-01 3.382214e-01 3.373262e-01 3.358748e-01 3.339253e-01 3.315536e-01 3.288481e-01 3.259049e-01 3.228216e-01 3.196923e-01 3.166031e-01 3.136284e-01 3.108286e-01 3.082490e-01 3.059194e-01 3.038557e-01 3.020608e-01 3.005272e-01 2.992392e-01 2.981757e-01 2.973118e-01 2.966213e-01 2.960780e-01 2.956572e-01 2.953363e-01 2.950952e-01 2.949167e-01 2.947866e-01 2.946931e-01 2.946269e-01 2.945807e-01 2.945489e-01 2.945273e-01 2.945128e-01 2.945033e-01 2.944971e-01 2.944931e-01 2.944906e-01 2.944890e-01 2.944881e-01 2.944875e-01 2.944871e-01 2.944869e-01 2.944868e-01 2.944867e-01 2.944867e-01 2.944867e-01 2.944867e-01 2.944866e-01 2.944866e-01
608 2.949572e-01 2.949572e-01 2.949572e-01 2.949572e-01 2.949572e-01 2.949572e-01 2.949573e-01 2.949574e-01 2.949575e-01 2.949577e-01 2.949580e-01 2.949586e-01 2.949596e-01 2.949612e-01 2.949638e-01 2.949678e-01 2.949741e-01 2.949837e-01 2.949983e-01 2.950200e-01 2.950521e-01 2.950986e-01 2.951653e-01 2.952593e-01 2.953901e-01 2.955694e-01 2.958115e-01 2.961337e-01 2.965558e-01 2.971005e-01 2.977925e-01 2.986579e-01 2.997228e-01 3.010119e-01 3.025462e-01 3.043414e-01 3.064048e-01 3.087332e-01 3.113108e-01 3.141076e-01 3.170784e-01 3.201628e-01 3.232866e-01 3.263639e-01 3.293010e-01 3.320004e-01 3.343666e-01 3.363113e-01 3.377591e-01 3.386520e-01 3.389538e-01 3.386520e-01 3.377591e-01 3.363113e-01 3.343666e-01 3.320004e-01 3.293010e-01 3.263639e-01 3.232866e-01 3.201628e-01 3.170784e-01 3.141076e-01 3.113108e-01 3.087332e-01 3.064048e-01 3.043414e-01 3.025462e-01 3.010119e-01 2.997228e-01 2.986579e-01 2.977925e-01 2.971005e-01 2.965558e-01 2.961337e-01 2.958115e-01 2.955694e-01 2.953901e-01 2.952593e-01 2.951653e-01 2.950986e-01 2.950521e-01 2.950200e-01 2.949983e-01 2.949837e-01 2.949741e-01 2.949678e-01 2.949638e-01 2.949612e-01 2.949596e-01 2.949586e-01 2.949580e-01 2.949577e-01 2.949575e-01 2.949574e-01 2.949573e-01 2.949572e-01 2.949572e-01 2.949572e-01 2.949572e-01 2.949572e-01
609 2.954277e-01 2.954277e-01 2.954277e-01 2.954277e-01 2.954277e-01 2.954277e-01 2.954278e-01 2.954279e-01 2.954280e-01 2.954282e-01 2.954286e-01 2.954292e-01 2.954302e-01 2.954318e-01 2.954344e-01 2.954384e-01 2.954448e-01 2.954545e-01 2.954692e-01 2.954911e-01 2.955234e-01 2.955703e-01 2.956374e-01 2.957320e-01 2.958635e-01 2.960436e-01 2.962868e-01 2.966100e-01 2.970335e-01 2.975796e-01 2.982731e-01 2.991400e-01 3.002063e-01 3.014965e-01 3.030316e-01 3.048271e-01 3.068901e-01 3.092172e-01 3.117928e-01 3.145866e-01 3.175535e-01 3.206331e-01 3.237515e-01 3.268229e-01 3.297538e-01 3.324472e-01 3.348079e-01 3.367479e-01 3.381920e-01 3.390827e-01 3.393837e-01 3.390827e-01 3.381920e-01 3.367479e-01 3.348079e-01 3.324472e-01 3.297538e-01 3.268229e-01 3.237515e-01 3.206331e-01 3.175535e-01 3.145866e-01 3.117928e-01 3.092172e-01 3.068901e-01 3.048271e-01 3.030316e-01 3.014965e-01 3.002063e-01 2.991400e-01 2.982731e-01 2.975796e-01 2.970335e-01 2.966100e-01 2.962868e-01 2.960436e-01 2.958635e-01 2.957320e-01 2.956374e-01 2.955703e-01 2.955234e-01 2.954911e-01 2.954692e-01 2.954545e-01 2.954448e-01 2.954384e-01 2.954344e-01 2.954318e-01 2.954302e-01 2.954292e-01 2.954286e-01 2.954282e-01 2.954280e-01 2.954279e-01 2.954278e-01 2.954277e-01 2.954277e-01 2.954277e-01 2.954277e-01 2.954277e-01
610 2.958982e-01 2.958982e-01 2.958982e-01 2.958982e-01 2.958982e-01 2.958982e-01 2.958982e-01 2.958983e-01 2.958984e-01 2.958987e-01 2.958990e-01 2.958997e-01 2.959007e-01 2.959023e-01 2.959049e-01 2.959090e-01 2.959154e-01 2.959252e-01 2.959401e-01 2.959622e-01 2.959948e-01 2.960420e-01 2.961095e-01 2.962046e-01 2.963368e-01 2.965178e-01 2.967619e-01 2.970864e-01 2.975111e-01 2.980587e-01 2.987537e-01 2.996220e-01 3.006897e-01 3.019810e-01 3.035170e-01 3.053127e-01 3.073752e-01 3.097012e-01 3.122747e-01 3.150655e-01 3.180285e-01 3.211034e-01 3.242163e-01 3.272818e-01 3.302066e-01 3.328940e-01 3.352492e-01 3.371844e-01 3.386250e-01 3.395134e-01 3.398136e-01 3.395134e-01 3.386250e-01 3.371844e-01 3.352492e-01 3.328940e-01 3.302066e-01 3.272818e-01 3.242163e-01 3.211034e-01 3.180285e-01 3.150655e-01 3.122747e-01 3.097012e-01 3.073752e-01 3.053127e-01 3.035170e-01 3.019810e-01 3.006897e-01 2.996220e-01 2.987537e-01 2.980587e-01 2.975111e-01 2.970864e-01 2.967619e-01 2.965178e-01 2.963368e-01 2.962046e-01 2.961095e-01 2.960420e-01 2.959948e-01 2.959622e-01 2.959401e-01 2.959252e-01 2.959154e-01 2.959090e-01 2.959049e-01 2.959023e-01 2.959007e-01 2.958997e-01 2.958990e-01 2.958987e-01 2.958984e-01 2.958983e-01 2.958982e-01 2.958982e-01 2.958982e-01 2.958982e-01 2.958982e-01 2.958982e-01
